type,retweets,likes,replies,time,author,neg,neu,pos,compound,polarity,subjectivity,length
solo,62.0,263.0,76,2022-11-18T23:23:02.000Z,BBCWorld,0.302,0.698,0.0,-0.5994,0.0,0.0,60
solo,240.0,1200.0,805,2022-11-18T23:19:18.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,66
solo,112.0,425.0,243,2022-11-18T22:52:27.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.2,0.2,35
solo,1160.0,8144.0,175,2022-11-18T22:40:03.000Z,BBCWorld,0.0,0.833,0.167,0.1531,0.0,0.65,65
solo,115.0,493.0,46,2022-11-18T22:24:42.000Z,BBCWorld,0.583,0.417,0.0,-0.7906,0.0,0.0,51
solo,29.0,175.0,51,2022-11-18T22:20:01.000Z,BBCWorld,0.561,0.439,0.0,-0.7506,0.0,0.0,40
solo,65.0,120.0,12,2022-11-18T22:00:41.000Z,BBCWorld,0.406,0.594,0.0,-0.6249,0.0,0.0,51
solo,95.0,914.0,20,2022-11-18T21:38:33.000Z,BBCWorld,0.0,0.789,0.211,0.1531,0.0,0.65,52
retweeted,62.0,0.0,0,2022-11-18T21:21:21.000Z,BBCWorld,0.205,0.795,0.0,-0.4767,0.0,0.0,116
solo,14.0,66.0,2,2022-11-18T21:18:31.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,153
solo,26.0,295.0,77,2022-11-18T21:14:04.000Z,BBCWorld,0.0,0.769,0.231,0.128,0.0,0.0,56
solo,98.0,354.0,31,2022-11-18T21:00:00.000Z,BBCWorld,0.0,0.833,0.167,0.4939,0.0,0.0,95
solo,591.0,2110.0,128,2022-11-18T20:40:00.000Z,BBCWorld,0.417,0.583,0.0,-0.5106,0.0,0.0,58
solo,58.0,329.0,88,2022-11-18T20:16:24.000Z,BBCWorld,0.26,0.534,0.206,-0.1779,-0.0214285714285714,0.5607142857142857,69
solo,121.0,618.0,63,2022-11-18T20:00:05.000Z,BBCWorld,0.118,0.882,0.0,-0.0516,0.0,0.0,59
solo,25.0,175.0,24,2022-11-18T19:46:21.000Z,BBCWorld,0.506,0.38,0.114,-0.802,0.0,0.0,67
solo,31.0,206.0,65,2022-11-18T19:40:02.000Z,BBCWorld,0.561,0.439,0.0,-0.7506,0.0,0.0,40
solo,75.0,189.0,47,2022-11-18T19:34:01.000Z,BBCWorld,0.0,0.792,0.208,0.2111,-0.1833333333333333,0.2333333333333333,54
solo,24.0,121.0,11,2022-11-18T19:14:27.000Z,BBCWorld,0.415,0.474,0.111,-0.8271,-0.2333333333333333,0.3333333333333333,97
solo,113.0,1064.0,145,2022-11-18T18:53:15.000Z,BBCWorld,0.333,0.667,0.0,-0.4588,0.0,0.0,40
solo,40.0,176.0,21,2022-11-18T18:32:50.000Z,BBCWorld,0.29,0.71,0.0,-0.6486,-0.125,0.125,106
solo,39.0,147.0,33,2022-11-18T18:11:16.000Z,BBCWorld,0.201,0.629,0.17,-0.128,0.5,0.5,76
solo,145.0,469.0,226,2022-11-18T17:42:09.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.2,0.2,35
solo,193.0,434.0,76,2022-11-18T17:19:54.000Z,BBCWorld,0.188,0.625,0.188,0.0,0.0,0.0,58
solo,414.0,1907.0,172,2022-11-18T16:55:25.000Z,BBCWorld,0.417,0.583,0.0,-0.5106,0.0,0.0,58
solo,190.0,556.0,416,2022-11-18T16:32:04.000Z,BBCWorld,0.328,0.672,0.0,-0.6597,0.0,0.0,71
solo,154.0,786.0,63,2022-11-18T16:16:05.000Z,BBCWorld,0.118,0.882,0.0,-0.0516,0.0,0.0,59
solo,260.0,871.0,193,2022-11-18T16:00:39.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,39
solo,22.0,117.0,8,2022-11-18T15:30:56.000Z,BBCWorld,0.402,0.598,0.0,-0.6908,-0.0375,0.025,58
solo,53.0,233.0,64,2022-11-18T15:02:06.000Z,BBCWorld,0.138,0.862,0.0,-0.1531,0.0,0.0,80
solo,26.0,145.0,30,2022-11-18T14:43:16.000Z,BBCWorld,0.222,0.417,0.361,0.25,0.3,0.5,56
solo,60.0,193.0,47,2022-11-18T14:30:50.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,52
solo,14.0,94.0,11,2022-11-18T14:01:16.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,63
solo,109.0,815.0,70,2022-11-18T13:39:15.000Z,BBCWorld,0.0,0.833,0.167,0.4939,0.0,0.0,95
solo,27.0,138.0,17,2022-11-18T13:34:05.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.5,0.5,73
solo,83.0,706.0,25,2022-11-18T13:24:10.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.15,0.45,43
